Date,Price,current_price,market_cap,market_cap_rank,total_volume,circulating_supply,max_supply,ath,atl,price_change_1h,price_change_24h,price_change_7d,price_change_30d,price_change_1y,last_updated
2025-05-09 19:13:04,103271.10877669229,103261,2051223052460,1,50803222819,19862471.0,21000000.0,108786,67.81,,2.0952,,,,2025-05-09T19:13:14.586Z
2025-05-09 19:16:32,103186.01923910932,103221,2051223052460,1,50916014953,19862471.0,21000000.0,108786,67.81,,2.05574,,,,2025-05-09T19:15:54.932Z
2025-05-09 19:19:05,103094.22400015956,103087,2049062921043,1,50893442875,19862471.0,21000000.0,108786,67.81,,1.9357,,,,2025-05-09T19:19:35.682Z
2025-05-09 19:22:23,103056.72274220582,103057,2047436849500,1,50820967317,19862471.0,21000000.0,108786,67.81,,1.87203,,,,2025-05-09T19:22:23.014Z
2025-05-09 19:25:24,103020.51895010468,103015,2047436849500,1,50659005837,19862471.0,21000000.0,108786,67.81,,1.83081,,,,2025-05-09T19:24:55.097Z
2025-05-09 19:28:25,103021.49268700989,103019,2046133066977,1,50517417780,19862471.0,21000000.0,108786,67.81,,1.71701,,,,2025-05-09T19:28:31.167Z
2025-05-09 19:30:55,103015.3965652714,103004,2046175218575,1,50523559003,19862471.0,21000000.0,108786,67.81,,1.71128,,,,2025-05-09T19:31:35.891Z
2025-05-09 19:34:15,103035.9093602038,103036,2046175218575,1,50581846528,19862471.0,21000000.0,108786,67.81,,1.74238,,,,2025-05-09T19:34:15.414Z
2025-05-09 19:37:38,103039.66621496092,103040,2046691860341,1,50219242701,19862471.0,21000000.0,108786,67.81,,1.75185,,,,2025-05-09T19:37:38.525Z
2025-05-09 19:40:40,103037.37808012209,103039,2046691860341,1,50153864723,19862471.0,21000000.0,108786,67.81,,1.75155,,,,2025-05-09T19:40:22.852Z
2025-05-09 19:43:12,103059.38464281672,103060,2046622535869,1,49901895538,19862471.0,21000000.0,108786,67.81,,1.81258,,,,2025-05-09T19:43:32.940Z
2025-05-09 19:46:24,103067.01351926876,103069,2047150228866,1,50260630072,19862471.0,21000000.0,108786,67.81,,1.7872,,,,2025-05-09T19:46:33.773Z
2025-05-09 19:49:44,103067.43209993916,103069,2047214847473,1,50342965575,19862471.0,21000000.0,108786,67.81,,1.78735,,,,2025-05-09T19:49:32.567Z
2025-05-09 19:52:47,103088.765340577,103093,2047214847473,1,50225454412,19862471.0,21000000.0,108786,67.81,,1.90829,,,,2025-05-09T19:52:02.761Z
2025-05-09 19:55:35,103109.76394507564,103106,2047651342084,1,50221786658,19862484.0,21000000.0,108786,67.81,,1.92143,,,,2025-05-09T19:55:13.017Z
2025-05-09 19:58:33,103115.52616867336,103115,2048097160366,1,50049279427,19862484.0,21000000.0,108786,67.81,,1.93606,,,,2025-05-09T19:58:53.235Z
2025-05-09 20:01:34,103153.77376430406,103161,2048097160366,1,49946933507,19862484.0,21000000.0,108786,67.81,,1.77852,,,,2025-05-09T20:01:42.386Z
2025-05-09 20:04:40,103179.5056766306,103185,2049034149716,1,49653545617,19862484.0,21000000.0,108786,67.81,,1.80264,,,,2025-05-09T20:04:48.515Z
2025-05-09 20:07:42,103234.44331132129,103233,2049896455266,1,49663673708,19862484.0,21000000.0,108786,67.81,,1.71598,,,,2025-05-09T20:07:21.894Z
2025-05-09 20:10:48,103304.21991055176,103303,2051387801651,1,47650630038,19862484.0,21000000.0,108786,67.81,,1.78478,,,,2025-05-09T20:10:41.010Z
2025-05-09 20:13:54,103354.36218115916,103356,2051387801651,1,48077491124,19862484.0,21000000.0,108786,67.81,,1.85667,,,,2025-05-09T20:13:27.519Z
2025-05-09 20:16:59,103330.54221840344,103335,2052874368613,1,48017746984,19862484.0,21000000.0,108786,67.81,,1.88259,,,,2025-05-09T20:16:12.114Z
2025-05-09 20:19:34,103339.2972374616,103339,2052457653339,1,47973907148,19862484.0,21000000.0,108786,67.81,,1.88563,,,,2025-05-09T20:19:46.983Z
2025-05-09 20:22:52,103334.2402676136,103334,2052479017402,1,47538972431,19862484.0,21000000.0,108786,67.81,,1.87819,,,,2025-05-09T20:22:52.156Z
2025-05-09 20:25:54,103334.41329142662,103334,2052479017402,1,47716986369,19862484.0,21000000.0,108786,67.81,,1.87792,,,,2025-05-09T20:25:32.649Z
2025-05-09 20:28:55,103342.0953674972,103342,2052481643266,1,47490086757,19862484.0,21000000.0,108786,67.81,,1.79652,,,,2025-05-09T20:28:50.281Z
2025-05-09 20:32:02,103323.76447465245,103324,2052570528750,1,47093192637,19862484.0,21000000.0,108786,67.81,,1.63945,,,,2025-05-09T20:32:02.406Z
2025-05-09 20:34:36,103293.13873881598,103293,2051785804075,1,47653464761,19862484.0,21000000.0,108786,67.81,,1.60932,,,,2025-05-09T20:34:36.378Z
2025-05-09 20:37:42,103266.10721112943,103267,2051785804075,1,46731632374,19862484.0,21000000.0,108786,67.81,,1.41141,,,,2025-05-09T20:37:34.724Z
2025-05-09 20:40:56,103244.44717807768,103244,2050834117203,1,46683080473,19862484.0,21000000.0,108786,67.81,,1.03765,,,,2025-05-09T20:41:03.434Z
2025-05-09 20:43:53,103256.7175145662,103257,2050900297786,1,47908992096,19862484.0,21000000.0,108786,67.81,,1.05001,,,,2025-05-09T20:44:13.497Z
2025-05-09 20:46:38,103242.58503847,103243,2050900297786,1,47880011040,19862484.0,21000000.0,108786,67.81,,1.12936,,,,2025-05-09T20:46:38.683Z
2025-05-09 20:50:14,103250.51938519592,103250,2050645388886,1,47879216061,19862484.0,21000000.0,108786,67.81,,1.13629,,,,2025-05-09T20:49:35.438Z
2025-05-09 20:52:51,103244.384211906,103248,2050822627937,1,48221898614,19862506.0,21000000.0,108786,67.81,,0.92784,,,,2025-05-09T20:52:07.443Z
2025-05-09 20:56:13,103212.16884206666,103212,2050822627937,1,47918502014,19862506.0,21000000.0,108786,67.81,,0.89255,,,,2025-05-09T20:56:13.644Z
2025-05-09 20:59:15,103210.5378787268,103211,2050051335720,1,47811903934,19862506.0,21000000.0,108786,67.81,,0.48245,,,,2025-05-09T20:58:54.555Z
2025-05-09 21:02:20,103211.89778377838,103208,2049987184751,1,47533030873,19862506.0,21000000.0,108786,67.81,,0.47934,,,,2025-05-09T21:01:33.339Z
2025-05-09 21:05:02,103206.51960693437,103207,2049987184751,1,46888717984,19862506.0,21000000.0,108786,67.81,,0.80752,,,,2025-05-09T21:05:02.671Z
2025-05-09 21:08:13,103180.78483008796,103181,2049911280266,1,46869394875,19862506.0,21000000.0,108786,67.81,,0.86049,,,,2025-05-09T21:07:52.872Z
2025-05-09 21:11:13,103164.18191006836,103164,2049678479113,1,46712349600,19862506.0,21000000.0,108786,67.81,,0.84381,,,,2025-05-09T21:11:13.604Z
2025-05-09 21:14:16,103115.11853460068,103115,2048312466899,1,46679074507,19862506.0,21000000.0,108786,67.81,,0.6384,,,,2025-05-09T21:14:16.016Z
2025-05-09 21:17:17,103081.32298555432,103099,2048312466899,1,46650119574,19862506.0,21000000.0,108786,67.81,,0.10792,,,,2025-05-09T21:17:02.183Z
2025-05-09 21:20:03,103002.29399892084,102993,2046835354590,1,46234738905,19862506.0,21000000.0,108786,67.81,,0.00541,,,,2025-05-09T21:20:24.187Z
2025-05-09 21:23:22,102927.51443249286,102942,2045420941599,1,45863384503,19862506.0,21000000.0,108786,67.81,,-0.50197,,,,2025-05-09T21:22:55.431Z
2025-05-09 21:26:19,102877.19284325423,102877,2043597600525,1,45233813766,19862506.0,21000000.0,108786,67.81,,-0.56424,,,,2025-05-09T21:26:26.695Z
2025-05-09 21:29:23,102895.30116572649,102887,2043597600525,1,44974391556,19862506.0,21000000.0,108786,67.81,,-0.47673,,,,2025-05-09T21:28:55.050Z
2025-05-09 21:32:22,102937.00190324476,102935,2043808088557,1,44913621890,19862506.0,21000000.0,108786,67.81,,-0.39238,,,,2025-05-09T21:32:13.862Z
2025-05-09 21:35:19,102950.92271303122,102951,2044775808574,1,44738188665,19862506.0,21000000.0,108786,67.81,,-0.37653,,,,2025-05-09T21:34:57.020Z
2025-05-09 21:38:33,102968.67716806124,102979,2044775808574,1,44613717992,19862506.0,21000000.0,108786,67.81,,-0.4003,,,,2025-05-09T21:37:54.554Z
2025-05-09 21:41:13,102953.99778022886,102953,2045215968063,1,44401503439,19862506.0,21000000.0,108786,67.81,,-0.21384,,,,2025-05-09T21:41:43.210Z
2025-05-09 21:44:43,102905.92311431542,102908,2044325910469,1,44203920544,19862506.0,21000000.0,108786,67.81,,-0.25836,,,,2025-05-09T21:44:34.939Z
2025-05-09 21:47:21,102887.57299772208,102888,2043593274750,1,44054957961,19862506.0,21000000.0,108786,67.81,,-0.16183,,,,2025-05-09T21:47:26.779Z
2025-05-09 21:50:36,102844.26210934811,102841,2043593274750,1,43269404407,19862506.0,21000000.0,108786,67.81,,-0.20711,,,,2025-05-09T21:50:16.760Z
2025-05-09 21:53:46,102874.98219706156,102875,2042744773212,1,43242313023,19862506.0,21000000.0,108786,67.81,,-0.06433,,,,2025-05-09T21:53:46.971Z
2025-05-09 21:56:42,102912.03345138078,102901,2043567592463,1,43236076234,19862528.0,21000000.0,108786,67.81,,-0.03945,,,,2025-05-09T21:56:17.947Z
2025-05-09 21:59:43,102961.54328297428,102958,2044921492742,1,43069652665,19862528.0,21000000.0,108786,67.81,,0.05712,,,,2025-05-09T21:59:12.905Z
2025-05-09 22:02:27,102993.82412940548,102994,2044921492742,1,42991348326,19862528.0,21000000.0,108786,67.81,,0.23193,,,,2025-05-09T22:02:27.981Z
2025-05-09 22:05:37,103013.20342856484,103004,2045850211020,1,42815519289,19862528.0,21000000.0,108786,67.81,,0.24196,,,,2025-05-09T22:05:06.007Z
2025-05-09 22:08:28,103014.1949512851,103013,2046049993659,1,42759531410,19862528.0,21000000.0,108786,67.81,,0.39709,,,,2025-05-09T22:08:42.083Z
2025-05-09 22:11:32,103013.04280105596,103013,2046099643481,1,42809391247,19862528.0,21000000.0,108786,67.81,,0.39677,,,,2025-05-09T22:11:44.296Z
2025-05-09 22:14:35,103016.38291806604,103016,2046099643481,1,42636567550,19862528.0,21000000.0,108786,67.81,,0.39691,,,,2025-05-09T22:14:44.027Z
2025-05-09 22:17:43,103014.19643682615,103027,2046296606856,1,42531532542,19862528.0,21000000.0,108786,67.81,,0.19648,,,,2025-05-09T22:17:24.028Z
2025-05-09 22:20:44,102992.5192765512,102992,2045707117130,1,42400131590,19862528.0,21000000.0,108786,67.81,,0.16294,,,,2025-05-09T22:20:54.108Z
2025-05-09 22:23:30,102999.58172458736,103000,2045707117130,1,42360409551,19862528.0,21000000.0,108786,67.81,,0.1623,,,,2025-05-09T22:23:30.230Z
2025-05-09 22:27:02,103011.6248935378,103009,2045923013445,1,42285784700,19862528.0,21000000.0,108786,67.81,,0.24852,,,,2025-05-09T22:26:24.469Z
2025-05-09 22:29:34,103029.79565038045,103034,2046428852111,1,42340733996,19862528.0,21000000.0,108786,67.81,,0.27303,,,,2025-05-09T22:30:03.374Z
2025-05-09 22:32:41,103050.16299138988,103050,2046428852111,1,42344709933,19862528.0,21000000.0,108786,67.81,,0.29868,,,,2025-05-09T22:32:23.514Z
2025-05-09 22:35:43,103033.43203801378,103034,2046837483345,1,42322160644,19862528.0,21000000.0,108786,67.81,,0.28361,,,,2025-05-09T22:35:33.488Z
2025-05-09 22:39:04,103002.72379465582,103003,2046012699730,1,42111133300,19862528.0,21000000.0,108786,67.81,,0.2253,,,,2025-05-09T22:38:42.931Z
2025-05-09 22:41:45,102990.67504885592,102997,2046012699730,1,42095790564,19862528.0,21000000.0,108786,67.81,,0.21927,,,,2025-05-09T22:41:15.389Z
2025-05-09 22:44:55,102964.1228563703,102964,2045676628216,1,41981408592,19862528.0,21000000.0,108786,67.81,,0.06093,,,,2025-05-09T22:44:55.805Z
2025-05-09 22:48:01,102959.0967396506,102959,2045088343554,1,41853289279,19862528.0,21000000.0,108786,67.81,,-0.05785,,,,2025-05-09T22:48:01.334Z
2025-05-09 22:51:11,102933.3234767717,102935,2045088343554,1,41885991486,19862528.0,21000000.0,108786,67.81,,-0.08081,,,,2025-05-09T22:50:33.728Z
2025-05-09 22:53:43,102923.27921657024,102922,2044545912660,1,41862727335,19862528.0,21000000.0,108786,67.81,,-0.0237,,,,2025-05-09T22:53:54.461Z
2025-05-09 22:57:03,102874.20023587903,102866,2044097888923,1,41870550848,19862528.0,21000000.0,108786,67.81,,-0.0783,,,,2025-05-09T22:57:16.466Z
2025-05-09 23:00:14,102828.75135073467,102830,2042630305301,1,41802009215,19862528.0,21000000.0,108786,67.81,,-0.11279,,,,2025-05-09T23:00:02.935Z
2025-05-09 23:02:44,102835.10494624056,102835,2042565151378,1,41662056267,19862528.0,21000000.0,108786,67.81,,-0.05769,,,,2025-05-09T23:02:44.090Z
2025-05-09 23:05:53,102839.13975689844,102839,2042565151378,1,41623051664,19862528.0,21000000.0,108786,67.81,,-0.11648,,,,2025-05-09T23:06:20.888Z
2025-05-09 23:08:58,102824.73686364605,102823,2042359215047,1,41456777637,19862528.0,21000000.0,108786,67.81,,-0.13213,,,,2025-05-09T23:09:16.974Z
2025-05-09 23:11:42,102833.32686332447,102833,2042359215047,1,41406249903,19862528.0,21000000.0,108786,67.81,,-0.14825,,,,2025-05-09T23:11:42.680Z
2025-05-09 23:14:44,102840.76312799111,102846,2042645423947,1,41183505732,19862528.0,21000000.0,108786,67.81,,-0.13625,,,,2025-05-09T23:15:25.318Z
2025-05-09 23:18:16,102846.03376876784,102845,2042753612144,1,41263747594,19862528.0,21000000.0,108786,67.81,,-0.22422,,,,2025-05-09T23:18:03.219Z
2025-05-09 23:21:01,102876.11267350908,102875,2042753612144,1,41258767093,19862528.0,21000000.0,108786,67.81,,-0.13817,,,,2025-05-09T23:20:41.374Z
2025-05-09 23:24:22,102889.86282785064,102886,2043450442252,1,41370096577,19862528.0,21000000.0,108786,67.81,,-0.12744,,,,2025-05-09T23:23:53.126Z
2025-05-09 23:27:19,102904.44012392002,102903,2043804351621,1,41281957418,19862528.0,21000000.0,108786,67.81,,-0.00113,,,,2025-05-09T23:27:05.561Z
2025-05-09 23:29:53,102928.30034930282,102927,2044298452972,1,41266140016,19862528.0,21000000.0,108786,67.81,,0.01981,,,,2025-05-09T23:30:25.991Z
2025-05-09 23:33:22,102956.63816878403,102946,2044298452972,1,41275861170,19862528.0,21000000.0,108786,67.81,,0.03791,,,,2025-05-09T23:33:05.560Z
2025-05-09 23:36:24,102957.02696009944,102956,2044989958614,1,41194776454,19862528.0,21000000.0,108786,67.81,,-0.008,,,,2025-05-09T23:36:33.945Z
2025-05-09 23:39:14,102935.78889343416,102936,2044852789487,1,41008433024,19862528.0,21000000.0,108786,67.81,,-0.02816,,,,2025-05-09T23:39:27.347Z
2025-05-09 23:42:22,102929.99906475292,102931,2044852789487,1,41042414603,19862528.0,21000000.0,108786,67.81,,-0.08202,,,,2025-05-09T23:41:46.021Z
2025-05-09 23:45:15,102915.64561750703,102917,2044358642931,1,41018454709,19862528.0,21000000.0,108786,67.81,,-0.09531,,,,2025-05-09T23:44:58.171Z
2025-05-09 23:48:01,102932.06148268226,102931,2044458997098,1,40944752649,19862528.0,21000000.0,108786,67.81,,-0.18311,,,,2025-05-09T23:48:32.556Z
2025-05-09 23:51:23,102942.67432895696,102940,2044458997098,1,40898377752,19862528.0,21000000.0,108786,67.81,,-0.13199,,,,2025-05-09T23:51:15.675Z
2025-05-09 23:54:22,102954.73648082676,102955,2044704015993,1,40836041162,19862550.0,21000000.0,108786,67.81,,-0.11802,,,,2025-05-09T23:54:34.792Z
2025-05-09 23:57:34,102965.64311914594,102966,2045046445524,1,40729905005,19862550.0,21000000.0,108786,67.81,,-0.18377,,,,2025-05-09T23:57:43.420Z
2025-05-10 00:00:34,102975.6991495147,102976,2045162539850,1,40691198183,19862550.0,21000000.0,108786,67.81,,-0.17435,,,,2025-05-10T00:00:34.700Z
2025-05-10 00:03:33,102987.72703306148,102983,2045162539850,1,40335374258,19862550.0,21000000.0,108786,67.81,,-0.17435,,,,2025-05-10T00:03:03.676Z
2025-05-10 00:06:24,103044.06203846,103063,2045162539850,1,40580584973,19862550.0,21000000.0,108786,67.81,,-0.0277,,,,2025-05-10T00:06:44.474Z
2025-05-10 00:09:33,103078.19663025424,103076,2045162539850,1,40593584696,19862550.0,21000000.0,108786,67.81,,-0.01501,,,,2025-05-10T00:09:13.127Z
2025-05-10 00:12:38,103086.42898767418,103089,2045162539850,1,40512337880,19862550.0,21000000.0,108786,67.81,,0.02435,,,,2025-05-10T00:12:03.202Z
2025-05-10 00:15:48,103050.73125514569,103051,2046789459840,1,40342831333,19862550.0,21000000.0,108786,67.81,,-0.01261,,,,2025-05-10T00:15:48.860Z
2025-05-10 00:18:45,103063.46918601364,103063,2046789459840,1,40314194344,19862550.0,21000000.0,108786,67.81,,-0.01351,,,,2025-05-10T00:18:38.145Z
2025-05-10 00:21:47,103045.6266076157,103055,2047103309881,1,40440749019,19862550.0,21000000.0,108786,67.81,,-0.02125,,,,2025-05-10T00:21:08.607Z
2025-05-10 00:24:24,103058.07783396724,103055,2046962020560,1,39884331450,19862550.0,21000000.0,108786,67.81,,0.04154,,,,2025-05-10T00:24:33.760Z
2025-05-10 00:27:43,103020.85617031864,103021,2046962020560,1,39802907618,19862550.0,21000000.0,108786,67.81,,0.11368,,,,2025-05-10T00:27:35.985Z
2025-05-10 00:30:25,102989.99108253376,102988,2046201346147,1,40279489743,19862550.0,21000000.0,108786,67.81,,0.08192,,,,2025-05-10T00:30:36.019Z
